drill_id,name,urgency,duration_min,fatigue_cost,install_by_day
6508,Two-Minute Drill 4508,1,20,3,6
6509,DB Footwork 4509,5,8,10,1
6510,Ball Security 4510,4,20,6,5
6511,Tackling Form 4511,3,10,4,2
6512,Run Fits 4512,4,12,5,2
6513,DB Footwork 4513,1,12,1,7
6514,Tackling Form 4514,2,18,8,7
6515,Red Zone Passing 4515,1,18,2,7
6516,Ball Security 4516,3,20,6,5
6517,Special Teams Lane 4517,5,18,10,2
6518,OL Zone Steps 4518,5,18,6,1
6519,Coverage Shells 4519,5,15,9,3
6520,DB Footwork 4520,5,12,8,3
6521,Screen Defense 4521,5,20,7,2
6522,Special Teams Lane 4522,5,10,5,1
6523,Screen Defense 4523,5,8,1,7
6524,RPO Reads 4524,4,15,10,4
6525,Pass Rush Moves 4525,3,8,6,4
6526,Pass Rush Moves 4526,1,10,6,7
6527,DB Footwork 4527,4,12,7,6
6528,Tackling Form 4528,5,12,4,5
6529,RPO Reads 4529,3,12,10,3
6530,Two-Minute Drill 4530,3,15,1,2
6531,Screen Defense 4531,2,10,8,4
6532,Tackling Form 4532,2,10,9,5
6533,Coverage Shells 4533,2,18,10,3
6534,Run Fits 4534,2,10,8,7
6535,Pass Rush Moves 4535,1,15,2,6
6536,Red Zone Passing 4536,4,10,2,2
6537,Pass Rush Moves 4537,1,8,3,3
6538,Two-Minute Drill 4538,3,15,7,5
6539,Pass Rush Moves 4539,5,12,4,3
6540,Run Fits 4540,1,18,3,6
6541,Run Fits 4541,1,12,3,1
6542,OL Zone Steps 4542,5,15,9,7
6543,Goal Line 4543,4,10,2,2
6544,Ball Security 4544,5,8,5,2
6545,Blitz Pickup 4545,3,18,8,5
6546,Blitz Pickup 4546,2,20,9,1
6547,Special Teams Lane 4547,4,18,9,7
6548,Red Zone Passing 4548,4,20,9,2
6549,Screen Defense 4549,2,20,9,3
6550,RPO Reads 4550,4,10,2,6
6551,RPO Reads 4551,5,12,8,7
6552,Pass Rush Moves 4552,5,8,7,4
6553,Pass Rush Moves 4553,5,12,6,5
6554,OL Zone Steps 4554,3,20,5,2
6555,OL Zone Steps 4555,3,8,1,1
6556,OL Zone Steps 4556,3,18,7,7
6557,Screen Defense 4557,1,20,2,2
6558,Screen Defense 4558,5,12,7,3
6559,Goal Line 4559,3,20,1,7
6560,Ball Security 4560,2,8,8,6
6561,Two-Minute Drill 4561,2,20,2,7
6562,Goal Line 4562,4,12,10,6
6563,OL Zone Steps 4563,5,20,9,1
6564,Run Fits 4564,2,18,10,3
6565,Screen Defense 4565,3,15,2,2
6566,Coverage Shells 4566,2,12,10,6
6567,Coverage Shells 4567,2,10,4,1
6568,OL Zone Steps 4568,3,18,2,1
6569,Tackling Form 4569,2,15,4,2
6570,Blitz Pickup 4570,2,8,6,7
6571,Tackling Form 4571,3,15,4,7
6572,Blitz Pickup 4572,3,15,6,4
6573,RPO Reads 4573,4,12,10,5
6574,Goal Line 4574,2,18,6,4
6575,RPO Reads 4575,5,12,1,7
6576,Two-Minute Drill 4576,1,10,7,3
6577,Goal Line 4577,5,20,9,4
6578,RPO Reads 4578,2,12,9,3
6579,Special Teams Lane 4579,3,20,2,5
6580,RPO Reads 4580,5,20,8,4
6581,OL Zone Steps 4581,3,18,1,3
6582,Run Fits 4582,2,15,8,5
6583,DB Footwork 4583,4,8,9,5
6584,Red Zone Passing 4584,2,15,6,6
6585,Blitz Pickup 4585,1,8,6,3
6586,Blitz Pickup 4586,5,20,2,2
6587,Special Teams Lane 4587,3,10,5,1
6588,Run Fits 4588,4,20,5,3
6589,DB Footwork 4589,2,18,4,6
6590,Coverage Shells 4590,1,20,6,3
6591,Blitz Pickup 4591,4,8,1,1
6592,Two-Minute Drill 4592,2,15,4,7
6593,Red Zone Passing 4593,4,20,1,4
6594,Blitz Pickup 4594,5,18,9,7
6595,Screen Defense 4595,4,20,10,7
6596,Run Fits 4596,5,12,1,7
6597,Screen Defense 4597,1,20,8,7
6598,Pass Rush Moves 4598,2,8,5,1
6599,Special Teams Lane 4599,5,20,10,2
6600,Blitz Pickup 4600,5,12,3,5
6601,OL Zone Steps 4601,3,8,9,5
6602,Run Fits 4602,1,20,5,7
6603,Blitz Pickup 4603,5,15,2,3
6604,Goal Line 4604,4,20,2,6
6605,Red Zone Passing 4605,1,12,1,5
6606,Special Teams Lane 4606,5,18,5,5
6607,Screen Defense 4607,4,10,2,1
6608,Screen Defense 4608,1,18,10,1
6609,Run Fits 4609,3,10,10,5
6610,Ball Security 4610,4,10,3,3
6611,RPO Reads 4611,3,18,1,1
6612,Two-Minute Drill 4612,2,10,3,1
6613,Red Zone Passing 4613,5,15,10,7
6614,Tackling Form 4614,5,15,3,2
6615,Ball Security 4615,3,12,10,5
6616,Ball Security 4616,1,10,2,3
6617,Coverage Shells 4617,3,10,4,7
6618,Pass Rush Moves 4618,2,15,3,7
6619,Coverage Shells 4619,1,20,1,2
6620,Goal Line 4620,2,8,10,1
6621,Screen Defense 4621,2,8,2,2
6622,Run Fits 4622,1,18,3,1
6623,Two-Minute Drill 4623,4,8,4,3
6624,Blitz Pickup 4624,1,12,2,1
6625,DB Footwork 4625,5,8,7,3
6626,RPO Reads 4626,1,12,2,3
6627,Run Fits 4627,1,15,1,2
6628,Coverage Shells 4628,5,15,4,6
6629,Run Fits 4629,2,10,1,4
6630,Goal Line 4630,3,12,3,2
6631,RPO Reads 4631,2,20,10,2
6632,Goal Line 4632,2,8,3,2
6633,Coverage Shells 4633,2,15,5,7
6634,Pass Rush Moves 4634,3,12,6,1
6635,OL Zone Steps 4635,3,15,9,5
6636,Pass Rush Moves 4636,3,18,2,4
6637,Run Fits 4637,4,18,7,6
6638,Run Fits 4638,2,15,2,7
6639,Goal Line 4639,2,10,7,6
6640,Goal Line 4640,2,12,6,1
6641,Screen Defense 4641,3,15,1,3
6642,Two-Minute Drill 4642,2,12,3,7
6643,RPO Reads 4643,3,10,10,6
6644,Special Teams Lane 4644,5,20,5,3
6645,Blitz Pickup 4645,2,10,9,7
6646,Tackling Form 4646,1,18,10,4
6647,Ball Security 4647,2,8,10,6
6648,Blitz Pickup 4648,2,20,5,5
6649,RPO Reads 4649,5,10,10,4
6650,Pass Rush Moves 4650,3,12,1,4
6651,RPO Reads 4651,5,15,10,1
6652,Two-Minute Drill 4652,4,20,2,2
6653,DB Footwork 4653,1,8,6,2
6654,Two-Minute Drill 4654,5,12,2,2
6655,OL Zone Steps 4655,1,15,8,5
6656,Special Teams Lane 4656,5,18,2,7
6657,Screen Defense 4657,2,15,4,2
6658,RPO Reads 4658,3,18,10,7
6659,RPO Reads 4659,4,10,7,1
6660,Blitz Pickup 4660,4,10,2,3
6661,OL Zone Steps 4661,2,8,10,1
6662,Pass Rush Moves 4662,3,15,8,6
6663,Two-Minute Drill 4663,1,8,6,2
6664,Special Teams Lane 4664,2,10,5,7
6665,Ball Security 4665,3,12,2,6
6666,RPO Reads 4666,3,20,1,3
6667,Run Fits 4667,1,20,7,7
6668,Ball Security 4668,4,20,5,3
6669,Two-Minute Drill 4669,4,20,7,5
6670,RPO Reads 4670,2,18,5,2
6671,Pass Rush Moves 4671,5,8,4,6
6672,Two-Minute Drill 4672,4,15,10,1
6673,Blitz Pickup 4673,3,12,6,3
6674,Tackling Form 4674,5,10,7,3
6675,OL Zone Steps 4675,5,20,5,4
6676,Two-Minute Drill 4676,1,12,6,5
6677,RPO Reads 4677,5,12,3,3
6678,Two-Minute Drill 4678,2,18,10,4
6679,DB Footwork 4679,2,18,7,2
6680,OL Zone Steps 4680,1,8,2,4
6681,Special Teams Lane 4681,4,8,10,2
6682,Run Fits 4682,3,15,1,7
6683,DB Footwork 4683,2,10,5,2
6684,Blitz Pickup 4684,1,20,1,4
6685,Red Zone Passing 4685,4,20,8,4
6686,RPO Reads 4686,2,8,3,6
6687,Screen Defense 4687,2,18,6,3
6688,RPO Reads 4688,4,10,6,7
6689,OL Zone Steps 4689,3,12,6,2
6690,Pass Rush Moves 4690,4,12,7,5
6691,Goal Line 4691,1,20,6,5
6692,Blitz Pickup 4692,2,10,10,6
6693,Blitz Pickup 4693,5,18,10,6
6694,Coverage Shells 4694,3,20,10,5
6695,Coverage Shells 4695,2,10,8,4
6696,Goal Line 4696,2,12,4,1
6697,RPO Reads 4697,4,20,5,3
6698,Ball Security 4698,3,15,10,7
6699,OL Zone Steps 4699,1,8,8,3
6700,Two-Minute Drill 4700,3,15,6,6
6701,Tackling Form 4701,2,8,7,7
6702,Two-Minute Drill 4702,1,20,8,1
6703,OL Zone Steps 4703,4,18,9,1
6704,Run Fits 4704,2,15,7,1
6705,DB Footwork 4705,5,15,6,4
6706,DB Footwork 4706,3,18,1,3
6707,Goal Line 4707,4,8,7,1
6708,Pass Rush Moves 4708,4,15,5,7
6709,Special Teams Lane 4709,4,15,5,5
6710,Two-Minute Drill 4710,3,12,6,1
6711,Goal Line 4711,2,20,2,5
6712,Coverage Shells 4712,3,20,9,5
6713,Screen Defense 4713,1,20,3,3
6714,Run Fits 4714,2,15,6,2
6715,Tackling Form 4715,1,18,3,7
6716,Special Teams Lane 4716,1,12,4,2
6717,Screen Defense 4717,2,10,2,2
6718,Red Zone Passing 4718,5,18,1,7
6719,RPO Reads 4719,5,12,6,5
6720,Tackling Form 4720,5,20,8,7
6721,RPO Reads 4721,4,12,10,7
6722,DB Footwork 4722,5,18,5,2
6723,Red Zone Passing 4723,5,20,5,2
6724,Coverage Shells 4724,5,8,5,2
6725,OL Zone Steps 4725,2,15,1,4
6726,Blitz Pickup 4726,5,10,6,4
6727,Pass Rush Moves 4727,2,18,3,1
6728,Red Zone Passing 4728,4,18,7,5
6729,RPO Reads 4729,5,18,1,2
6730,Pass Rush Moves 4730,3,10,10,6
6731,Tackling Form 4731,2,12,4,1
6732,Tackling Form 4732,4,12,5,1
6733,Red Zone Passing 4733,1,10,4,2
6734,RPO Reads 4734,1,12,1,5
6735,Goal Line 4735,1,20,5,7
6736,Red Zone Passing 4736,2,10,10,1
6737,Ball Security 4737,1,8,1,4
6738,Tackling Form 4738,1,10,7,1
6739,Run Fits 4739,5,15,8,2
6740,Screen Defense 4740,1,10,2,5
6741,RPO Reads 4741,2,20,2,3
6742,OL Zone Steps 4742,5,20,10,5
6743,RPO Reads 4743,1,8,9,3
6744,Ball Security 4744,2,10,4,6
6745,Goal Line 4745,5,20,8,5
6746,OL Zone Steps 4746,1,10,2,7
6747,Screen Defense 4747,1,18,4,6
6748,Screen Defense 4748,4,12,7,2
6749,OL Zone Steps 4749,3,15,4,5
6750,Goal Line 4750,2,20,8,6
6751,Ball Security 4751,3,15,7,4
6752,Two-Minute Drill 4752,3,20,6,4
6753,Two-Minute Drill 4753,1,8,4,2
6754,Goal Line 4754,4,18,10,2
6755,Red Zone Passing 4755,1,12,5,7
6756,Ball Security 4756,2,18,2,3
6757,DB Footwork 4757,1,10,5,2
6758,Goal Line 4758,3,15,10,3
6759,OL Zone Steps 4759,4,8,8,4
6760,Run Fits 4760,2,20,9,3
6761,OL Zone Steps 4761,2,20,2,6
6762,Two-Minute Drill 4762,3,10,7,2
6763,Red Zone Passing 4763,2,10,8,6
6764,Run Fits 4764,2,10,8,4
6765,Tackling Form 4765,3,12,4,7
6766,OL Zone Steps 4766,1,8,5,4
6767,Goal Line 4767,3,8,7,4
6768,Screen Defense 4768,3,10,1,2
6769,Blitz Pickup 4769,1,18,6,4
6770,Two-Minute Drill 4770,1,18,5,6
6771,Tackling Form 4771,4,10,1,7
6772,Blitz Pickup 4772,3,12,9,7
6773,DB Footwork 4773,2,15,10,3
6774,OL Zone Steps 4774,4,15,7,2
6775,DB Footwork 4775,5,12,3,4
6776,Goal Line 4776,1,10,3,7
6777,Ball Security 4777,3,12,3,1
6778,Two-Minute Drill 4778,1,20,2,2
6779,DB Footwork 4779,1,12,5,2
6780,DB Footwork 4780,4,12,6,3
6781,DB Footwork 4781,3,8,5,7
6782,Two-Minute Drill 4782,1,20,8,2
6783,Run Fits 4783,2,8,6,5
6784,Special Teams Lane 4784,3,10,4,1
6785,Special Teams Lane 4785,1,12,2,7
6786,Blitz Pickup 4786,2,18,7,2
6787,Blitz Pickup 4787,1,18,9,6
6788,OL Zone Steps 4788,2,8,3,5
6789,DB Footwork 4789,1,18,2,7
6790,RPO Reads 4790,3,10,7,1
6791,Run Fits 4791,3,8,2,2
6792,Screen Defense 4792,4,8,9,3
6793,Red Zone Passing 4793,2,15,8,6
6794,Tackling Form 4794,4,10,2,7
6795,Blitz Pickup 4795,4,15,2,2
6796,Red Zone Passing 4796,2,12,5,1
6797,Pass Rush Moves 4797,1,15,3,2
6798,Goal Line 4798,1,12,7,3
6799,OL Zone Steps 4799,1,8,10,6
6800,Blitz Pickup 4800,1,20,3,4
6801,Two-Minute Drill 4801,5,15,6,1
6802,Screen Defense 4802,3,18,6,6
6803,Run Fits 4803,2,8,5,5
6804,Screen Defense 4804,2,20,6,3
6805,OL Zone Steps 4805,1,18,10,1
6806,Run Fits 4806,5,8,3,3
6807,Tackling Form 4807,4,20,8,6
6808,Run Fits 4808,5,18,4,1
6809,Run Fits 4809,1,18,5,7
6810,Blitz Pickup 4810,3,12,2,5
6811,DB Footwork 4811,4,10,4,1
6812,Pass Rush Moves 4812,1,20,8,3
6813,Blitz Pickup 4813,1,10,6,6
6814,Special Teams Lane 4814,2,20,8,5
6815,DB Footwork 4815,1,18,9,5
6816,RPO Reads 4816,2,15,1,6
6817,Run Fits 4817,2,8,3,4
6818,Tackling Form 4818,2,10,2,2
6819,Red Zone Passing 4819,1,8,9,1
6820,Screen Defense 4820,3,15,4,2
6821,Coverage Shells 4821,1,10,2,5
6822,RPO Reads 4822,2,15,2,7
6823,DB Footwork 4823,4,10,4,2
6824,RPO Reads 4824,4,20,3,6
6825,DB Footwork 4825,1,15,3,6
6826,Run Fits 4826,3,15,1,4
6827,Ball Security 4827,5,12,2,2
6828,Blitz Pickup 4828,4,20,10,7
6829,Coverage Shells 4829,2,12,4,1
6830,Special Teams Lane 4830,3,20,4,5
6831,Run Fits 4831,2,8,8,4
6832,Two-Minute Drill 4832,1,20,4,3
6833,RPO Reads 4833,3,10,6,3
6834,RPO Reads 4834,1,18,10,5
6835,Pass Rush Moves 4835,2,18,2,4
6836,DB Footwork 4836,1,10,4,2
6837,Red Zone Passing 4837,5,20,7,1
6838,Red Zone Passing 4838,3,8,3,4
6839,Coverage Shells 4839,4,8,8,2
6840,Coverage Shells 4840,4,18,10,2
6841,RPO Reads 4841,1,10,10,1
6842,Special Teams Lane 4842,5,8,1,4
6843,OL Zone Steps 4843,2,20,3,7
6844,DB Footwork 4844,5,10,10,1
6845,Special Teams Lane 4845,4,20,4,1
6846,Special Teams Lane 4846,1,10,7,7
6847,Pass Rush Moves 4847,5,12,9,2
6848,Special Teams Lane 4848,5,8,10,3
6849,Ball Security 4849,1,15,6,4
6850,RPO Reads 4850,4,15,7,2
6851,OL Zone Steps 4851,2,12,5,6
6852,Blitz Pickup 4852,5,20,3,2
6853,RPO Reads 4853,1,12,5,2
6854,Screen Defense 4854,3,10,1,4
6855,Screen Defense 4855,4,18,2,1
6856,Pass Rush Moves 4856,2,8,1,2
6857,DB Footwork 4857,5,18,5,2
6858,RPO Reads 4858,3,15,5,4
6859,Blitz Pickup 4859,5,12,4,6
6860,Goal Line 4860,1,8,3,3
6861,Pass Rush Moves 4861,3,18,2,1
6862,Red Zone Passing 4862,3,18,2,6
6863,Blitz Pickup 4863,3,18,1,2
6864,Goal Line 4864,4,18,8,3
6865,Screen Defense 4865,1,10,4,2
6866,Special Teams Lane 4866,4,18,7,6
6867,OL Zone Steps 4867,1,8,8,5
6868,Coverage Shells 4868,2,20,3,6
6869,Special Teams Lane 4869,1,12,5,3
6870,Screen Defense 4870,5,8,1,7
6871,Two-Minute Drill 4871,1,10,8,4
6872,Coverage Shells 4872,1,15,1,4
6873,Blitz Pickup 4873,5,10,9,6
6874,Red Zone Passing 4874,5,8,8,6
6875,RPO Reads 4875,5,10,9,6
6876,Goal Line 4876,3,18,7,3
6877,Two-Minute Drill 4877,1,8,9,2
6878,Run Fits 4878,1,8,8,7
6879,Pass Rush Moves 4879,1,8,5,5
6880,Goal Line 4880,4,20,6,2
6881,OL Zone Steps 4881,1,18,3,3
6882,Run Fits 4882,4,10,4,3
6883,Goal Line 4883,2,20,9,5
6884,DB Footwork 4884,4,10,7,4
6885,Pass Rush Moves 4885,2,12,8,4
6886,DB Footwork 4886,1,20,1,3
6887,Two-Minute Drill 4887,4,15,10,2
6888,DB Footwork 4888,3,20,6,1
6889,Goal Line 4889,2,10,5,5
6890,Special Teams Lane 4890,3,8,6,2
6891,RPO Reads 4891,3,15,5,4
6892,Red Zone Passing 4892,3,8,8,4
6893,Two-Minute Drill 4893,2,20,1,7
6894,Screen Defense 4894,2,12,8,7
6895,Coverage Shells 4895,1,20,2,7
6896,Screen Defense 4896,2,10,1,1
6897,Red Zone Passing 4897,5,20,10,6
6898,Blitz Pickup 4898,4,10,8,2
6899,Blitz Pickup 4899,3,10,1,4
6900,Coverage Shells 4900,5,18,8,5
6901,Special Teams Lane 4901,5,8,3,6
6902,Run Fits 4902,2,10,10,3
6903,OL Zone Steps 4903,1,20,1,1
6904,RPO Reads 4904,5,15,1,4
6905,Two-Minute Drill 4905,3,15,5,7
6906,Screen Defense 4906,3,8,7,7
6907,Tackling Form 4907,2,12,9,4
6908,Screen Defense 4908,2,20,6,7
6909,Two-Minute Drill 4909,1,15,8,3
6910,Two-Minute Drill 4910,3,12,8,3
6911,RPO Reads 4911,2,12,2,5
6912,Goal Line 4912,3,12,7,7
6913,Ball Security 4913,2,8,6,3
6914,Red Zone Passing 4914,4,18,1,3
6915,Two-Minute Drill 4915,2,10,3,4
6916,DB Footwork 4916,1,8,7,7
6917,RPO Reads 4917,4,18,2,2
6918,Tackling Form 4918,4,15,9,1
6919,Run Fits 4919,4,18,2,4
6920,Blitz Pickup 4920,1,8,9,4
6921,Tackling Form 4921,1,18,8,3
6922,Goal Line 4922,1,15,6,4
6923,Special Teams Lane 4923,3,10,4,3
6924,Blitz Pickup 4924,5,10,7,3
6925,Pass Rush Moves 4925,3,18,10,4
6926,OL Zone Steps 4926,5,12,3,1
6927,Screen Defense 4927,5,20,1,1
6928,Blitz Pickup 4928,2,8,4,6
6929,Two-Minute Drill 4929,1,18,7,6
6930,RPO Reads 4930,4,15,4,3
6931,Blitz Pickup 4931,5,10,10,1
6932,Run Fits 4932,2,15,9,1
6933,DB Footwork 4933,4,12,8,3
6934,Screen Defense 4934,3,12,6,5
6935,RPO Reads 4935,3,8,1,4
6936,Screen Defense 4936,3,10,4,7
6937,Coverage Shells 4937,2,12,10,1
6938,Run Fits 4938,1,20,7,2
6939,Pass Rush Moves 4939,5,20,4,5
6940,DB Footwork 4940,5,15,4,1
6941,Ball Security 4941,3,20,3,4
6942,Red Zone Passing 4942,4,10,3,3
6943,DB Footwork 4943,2,12,3,5
6944,Goal Line 4944,3,18,6,5
6945,Red Zone Passing 4945,2,15,6,4
6946,Ball Security 4946,1,15,2,4
6947,DB Footwork 4947,2,18,4,6
6948,Special Teams Lane 4948,1,10,4,2
6949,Goal Line 4949,2,12,5,6
6950,Special Teams Lane 4950,3,20,6,5
6951,Red Zone Passing 4951,1,18,10,4
6952,DB Footwork 4952,3,12,10,2
6953,Ball Security 4953,4,10,5,5
6954,Two-Minute Drill 4954,4,18,10,7
6955,Run Fits 4955,3,20,5,5
6956,Ball Security 4956,2,20,2,1
6957,OL Zone Steps 4957,2,8,10,5
6958,Goal Line 4958,2,8,5,5
6959,RPO Reads 4959,1,12,2,2
6960,Coverage Shells 4960,5,12,4,1
6961,RPO Reads 4961,3,12,3,3
6962,Special Teams Lane 4962,5,12,2,3
6963,Red Zone Passing 4963,5,15,6,5
6964,Run Fits 4964,3,18,8,1
6965,Tackling Form 4965,3,20,10,7
6966,Screen Defense 4966,5,10,7,6
6967,OL Zone Steps 4967,2,20,9,2
6968,Blitz Pickup 4968,4,18,2,1
6969,Blitz Pickup 4969,3,12,5,5
6970,RPO Reads 4970,4,18,5,3
6971,Two-Minute Drill 4971,2,8,8,2
6972,Pass Rush Moves 4972,2,18,1,2
6973,Red Zone Passing 4973,4,18,5,2
6974,Special Teams Lane 4974,4,20,6,2
6975,Run Fits 4975,3,8,8,7
6976,Run Fits 4976,5,8,10,5
6977,Tackling Form 4977,5,8,2,7
6978,Screen Defense 4978,4,15,5,6
6979,Pass Rush Moves 4979,3,18,1,4
6980,Red Zone Passing 4980,3,20,1,2
6981,Tackling Form 4981,2,18,10,7
6982,Pass Rush Moves 4982,3,8,10,6
6983,OL Zone Steps 4983,5,18,6,6
6984,RPO Reads 4984,2,15,6,3
6985,Ball Security 4985,1,18,10,5
6986,Two-Minute Drill 4986,5,18,3,6
6987,RPO Reads 4987,2,18,10,1
6988,Tackling Form 4988,2,18,3,1
6989,RPO Reads 4989,3,20,1,1
6990,Screen Defense 4990,1,18,1,7
6991,Special Teams Lane 4991,2,8,9,7
6992,Goal Line 4992,4,20,7,5
6993,RPO Reads 4993,3,18,2,1
6994,Two-Minute Drill 4994,2,10,6,5
6995,Special Teams Lane 4995,1,8,8,5
6996,Run Fits 4996,3,8,10,4
6997,Two-Minute Drill 4997,1,20,8,5
6998,Coverage Shells 4998,2,12,8,7
6999,Blitz Pickup 4999,3,18,7,3
7000,Ball Security 5000,3,10,8,6
